route_id,route_short_name,route_long_name,agency_id,sistema,subsistema,status,grupo_mode,lote_mode,empresa_mode,consorcio_operador,area_operacional_num_1a9,nome,area_operacional_hex_cor,cidade
372U-10,372U-10,Vl. Sta. Isabel - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3731-10,3731-10,Shop. Aricanduva - Metrô Vl. Matilde,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3732-10,3732-10,Cptm José Bonifácio - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3734-10,3734-10,Cid. Lider - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3735-10,3735-10,Metrô Artur Alvim - Jd. São João ,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3735-21,3735-21,Metrô Artur Alvim - Jd. São João ,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3735-41,3735-41,Metrô Artur Alvim - Jd. São José,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3736-10,3736-10,Jd. Nsa. Sra. Do Carmo - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3737-10,3737-10,Shop. Aricanduva - Metrô Guilhermina/esperança,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3737-31,3737-31,Metrô Guilhermina/esperança  - Circular,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3738-10,3738-10,Cohab Juscelino - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3739-10,3739-10,Recanto Verde Sol - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
373L-10,373L-10,Jd. Limoeiro - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
373M-10,373M-10,Jd. Guairacá - Shop. Metrô Tatuapé,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
373T-10,373T-10,Jd. Itápolis - Metrô Bresser,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
3741-10,3741-10,Cptm D. Bosco - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3742-10,3742-10,Jd. Laranjeira - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3743-10,3743-10,São Mateus - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3745-10,3745-10,Jd. Imperador - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3746-10,3746-10,Jd. Imperador - Metrô Belém,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
3746-31,3746-31,Jd. Imperador - Metrô Belém,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
374M-10,374M-10,Cptm Ermelino Matarazzo - Metrô Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
374V-10,374V-10,Jd. Santana - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3751-10,3751-10,Cohab Prestes Maia - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3754-10,3754-10,Inácio Monteiro - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3756-10,3756-10,Barro Branco - Metrô Itaquera ,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3761-10,3761-10,3a. Divisão - Metrô Carrão,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3762-10,3762-10,Jd. Iva - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3763-10,3763-10,Term. Vl. Carrão - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3766-10,3766-10,Cohab Ii - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3768-10,3768-10,Vl. Yolanda - Cptm José Bonifácio,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3773-10,3773-10,Res. Sta. Bárbara - Metrô Carrão,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3778-10,3778-10,Jd. Sta. Terezinha - Metrô Carrão,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3785-10,3785-10,Cohab Barro Branco - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3787-10,3787-10,Cid. Tiradentes - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3789-10,3789-10,Cid. Tiradentes - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3789-51,3789-51,Metalúrgicos - Circular,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3791-10,3791-10,Shop. Aricanduva - Metrô Artur Alvim,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
3795-10,3795-10,Jd. São Carlos - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
3796-10,3796-10,Gleba Do Pessego - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
3901-10,3901-10,Jd. Danfer - Metrô Penha,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
3902-10,3902-10,Cptm Jd. Romano - Cptm Guaianases,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
3903-10,3903-10,Jd. Vl. Nova - Penha,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
390E-10,390E-10,Term. Penha - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
390E-41,390E-41,Etec Pq. Belém - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
390E-42,390E-42,Etec Pq. Belém - Metrô Belém,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4001-10,4001-10,Itaquera - Term. Vl. Carrão,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4002-10,4002-10,Guaianases - Term. Vl. Carrão,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4003-10,4003-10,Inácio Monteiro - E.t. Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4004-10,4004-10,Term. Cid. Tiradentes - Barro Branco,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4005-10,4005-10,Term. Cid. Tiradentes - Barro Branco,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4006-10,4006-10,Jd. Nova Vitória - Circular,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4006-21,4006-21,Jd. Nova Vitória - Circular,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4007-10,4007-10,Cohab Juscelino - Term. Vl. Carrão,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4008-10,4008-10,Jd. Cibele - Term. Vl. Carrão,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4008-21,4008-21,Cohab José Bonifácio C  - Circular,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4010-10,4010-10,Jd. Nsa. Sra. Do Carmo - Term. Vl. Carrão,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4011-10,4011-10,Jd. Limoeiro - Term. São Mateus,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4012-10,4012-10,Jd. Iguatemi - Term. São Mateus,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4013-10,4013-10,Jd. Sto. André - Term. São Mateus,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4014-10,4014-10,Jd. Vl. Carrão - Term. Vl. Carrão,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4015-10,4015-10,Pq. São Rafael - Term. São Mateus,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4016-10,4016-10,Pq. São Rafael - Term. São Mateus,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4017-10,4017-10,Metalúrgicos - Vl. Yolanda,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4018-10,4018-10,Metalúrgicos - Term. São Mateus,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4019-10,4019-10,Metrô Itaquera  - Circular,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
4020-10,4020-10,E. T. Itaquera - Jd. Novo Horizonte,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
4021-10,4021-10,Metrô Itaquera - Vl. Chuca,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
4024-10,4024-10,Cohab Fazenda Do Carmo - E.t. Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4025-10,4025-10,Sítio Das Figueiras - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4027-10,4027-10,Hosp. São Mateus - Jd. Sto. André,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4027-41,4027-41,Morro Do Cruzeiro - São Mateus,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4028-10,4028-10,Hosp. São Mateus - Div. De Mauá,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4029-10,4029-10,São Mateus - Term. Vl Prudente,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4030-10,4030-10,Fazenda Da Juta - Shop. Aricanduva,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4031-10,4031-10,Pq. Sta. Madalena - Metrô Tamanduateí,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4032-10,4032-10,Vl. Das Mercês - Objetivo Unip,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4033-10,4033-10,Jd. Guairacá - Nova Conquista,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4035-10,4035-10,Guaianases - Metrô Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
4036-10,4036-10,Metrô Itaquera - Term. Vl. Carrão,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR3,Metr¿pole,Metrópole,3.0,Área 3,#FFE600,São Paulo
4037-10,4037-10,Term. Vl. Carrão - Circular,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
403A-10,403A-10,Cptm José Bonifácio - Term. Penha,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4051-10,4051-10,Jd. São Paulo - Cptm Guaianases,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
4052-10,4052-10,Cptm Guaianases - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
4053-10,4053-10,Guaianases - Cptm Guaianases,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
4055-10,4055-10,Cptm Guaianases - Vl. Solange,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
4056-10,4056-10,Pq. Boa Esperança - Term. São Mateus,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
407A-10,407A-10,Shop. Aricanduva - Lgo. Da Concórdia,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407A-21,407A-21,Shop. Aricanduva - Metrô Belém,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407E-10,407E-10,Jd. São Francisco (via Jd. Sto. André) - Metrô Carrão,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407F-10,407F-10,Term. São Mateus - Metrô Belém,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
407G-10,407G-10,Jd. Nova Vitória - Metrô Carrão,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407H-10,407H-10,Jd. São Francisco - Metrô Itaquera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407I-10,407I-10,Conj. Manoel Da Nóbrega - Metrô Bresser,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407I-21,407I-21,Conj. Manoel Da Nóbrega - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407J-10,407J-10,Jd. Soares - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407K-10,407K-10,Term. São Mateus - Metrô Carrão,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
407L-10,407L-10,Barro Branco - Metrô Guilhermina/esperança,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407M-10,407M-10,Metrô Vl. Mariana - Vl. Monumento,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
407N-10,407N-10,Term. Cid. Tiradentes - Metrô Penha,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407P-10,407P-10,Term. Cid. Tiradentes - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407R-10,407R-10,Term. Vl. Carrão - Metrô Belém,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407T-10,407T-10,Jd. Redil - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D03,TransUniao,,,,,São Paulo
407W-10,407W-10,Jd. Iv Centenário - Metrô Carrão,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
407Y-10,407Y-10,Pq. Savoy City - Metrô Vl. Prudente,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR4,Express,Express,4.0,Área 4,#FF120D,São Paulo
4085-10,4085-10,Cohab Fazenda Do Carmo - Metrô Itaquera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D04,UPBUS,,,,,São Paulo
4086-10,4086-10,Term. Cid. Tiradentes - Circular,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
4087-10,4087-10,E.t. Itaquera - Vl. Popular,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
408A-10,408A-10,Machado De Assis - Cardoso De Almeida,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
4092-10,4092-10,Term. Cid. Tiradentes - Setor Iib,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D05,P¿ssego,,,,,São Paulo
4093-10,4093-10,Cid. Tiradentes - Term. Cid. Tiradentes,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D04,UPBUS,,,,,São Paulo
4111-10,4111-10,Vl. Monumento - Pça. Da República,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4112-10,4112-10,Sta. Margarida Maria - Pça. Da República,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
4113-10,4113-10,Gentil De Moura - Pça. Da República,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR0,Ambiental,Consórcio Transvida Ambiental / Transpass / Campo Belo,,,,São Paulo
4114-10,4114-10,Jd. Da Saúde - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4115-10,4115-10,Shop. Plaza Sul - Pça. Da República,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
414P-10,414P-10,Vl. Industrial - Term. Norte Metrô Carrão,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4210-10,4210-10,Term. Cid. Tiradentes - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4221-10,4221-10,Jd. Planalto - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4222-10,4222-10,Pq. Sta. Madalena - Mooca,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
425E-10,425E-10,Term. Sapopemba - Jd. Ester,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4284-10,4284-10,Vl. Califórnia - Term. Vl. Prudente,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4286-10,4286-10,Vl. Industrial - Term. Vl Prudente,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4288-10,4288-10,Pq. Sta. Madalena - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4310-10,4310-10,E.t. Itaquera - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4310-21,4310-21,Artur Alvim - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4311-10,4311-10,Term. São Mateus - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4312-10,4312-10,Jd. Marília - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4312-21,4312-21,Jd. Marília - Metrô Belém,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4313-10,4313-10,Term. Cid. Tiradentes - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4314-10,4314-10,Inácio Monteiro - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4314-21,4314-21,Inácio Monteiro - Term. Vl. Carrão,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4315-10,4315-10,Term. Vl. Carrão - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E03,Metr¿pole,,,,,São Paulo
4491-10,4491-10,Vl. Liviero - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4491-21,4491-21,Vl. Liviero - Metrô Santos Imigrantes,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4706-10,4706-10,Jd. Maria Estela Ii - Metrô Vl. Mariana,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4708-10,4708-10,Jd. Clímax - Metrô Vl. Mariana,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4709-10,4709-10,Jd. São Savério - Metrô Vl. Mariana,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4716-10,4716-10,Metrô Tamanduateí - Metrô Sta. Cruz,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4717-10,4717-10,Jd. Maria Estela - Metrô Saúde,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4718-10,4718-10,Jd. Celeste - Metrô Sta. Cruz,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4721-10,4721-10,Shop. Plaza Sul - Metrô Jabaquara,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4724-10,4724-10,Metrô Patriarca - Vl. Nhocuné,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D06,AlliBus,,,,,São Paulo
4725-10,4725-10,Vl. Brasilina - Shop. Ibirapuera,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4726-10,4726-10,Mooca - Metrô Tatuapé,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4727-10,4727-10,Jd. Clímax - Metrô Pça. Da áRvore,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4729-10,4729-10,Pq. Bancário - Metrô Belém,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4732-10,4732-10,Vl. Liviero - Metrô Saúde,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4732-31,4732-31,Vl. Liviero - Metrô Saúde,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
4734-10,4734-10,Vl. Moraes - Metrô Saúde,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4734-21,4734-21,Vl. Moraes - Metrô Saúde,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4735-10,4735-10,São Mateus   - Jd. Vera Cruz,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D08,MoveBus,,,,,São Paulo
4742-10,4742-10,Jd. Clímax - Metrô São Judas,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR5,Via Sudeste,Via Sudeste,5.0,Área 5,#00812C,São Paulo
475M-10,475M-10,Jd. Da Saúde - Term. Amaral Gurgel,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
475R-10,475R-10,Jd. São Savério - Term. Pq. D. Pedro Ii,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
476A-10,476A-10,Ipiranga - Term. Sto. Amaro,1,onibus,municipal,existente,GRUPO ESTRUTURAL,E04,Via Sudeste,,,,,São Paulo
476G-10,476G-10,Jd. Elba - Ibirapuera,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D07,TransUniao,,,,,São Paulo
476G-21,476G-21,Jd. Elba - Ipiranga,1,onibus,municipal,existente,,,,,,,,São Paulo
476G-41,476G-41,Vl. Industrial - Metrô Ana Rosa,1,onibus,municipal,existente,GRUPO DE DISTRIBUICAO,D07,TransUniao,,,,,São Paulo
476L-10,476L-10,Metrô Vl. Mariana - Lar Esc. São Francisco,1,onibus,municipal,existente,GRUPO ARTICULACAO,AR6,MobiBrasil,Mobibrasil,6.0,Área 6,#00BFD0,São Paulo
