linha_id,linha,sistema,subsistema,operador,fase,etapa,status,qtde_vias,qtde_estacoes,comprimento_km,origem_aba,cidade
linha_22_marrom,Linha 22 - Marrom,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase II - Extensão para Imperador,Etapa II - Trecho entre Boturussu - São Miguel,proposta,4.0,3,4.559856330644784,dados,São Paulo
linha_22_marrom,Linha 22 - Marrom,Sistema Metropolitano,Propostas - Subsistema secundário,Propostas - Subsistema secundário,Fase III - Extensão até Bonsucesso,,proposta,2.0,0,8.927205780277822,dados,São Paulo
linha_co4_teodoro_sampaio_barueri,Linha CO4 - Teodoro Sampaio - Barueri,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - até Jaguaré,,proposta,3.0,0,5.965738120880069,dados,São Paulo
linha_co4_teodoro_sampaio_barueri,Linha CO4 - Teodoro Sampaio - Barueri,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - até Osasco,,proposta,3.0,0,5.854224703634634,dados,São Paulo
linha_co4_teodoro_sampaio_barueri,Linha CO4 - Teodoro Sampaio - Barueri,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - até Helena Maria,,proposta,3.0,0,3.58132090672327,dados,São Paulo
linha_co4_teodoro_sampaio_barueri,Linha CO4 - Teodoro Sampaio - Barueri,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase IV - até Alphaville,,proposta,,0,8.059185401183582,dados,São Paulo
linha_co4_teodoro_sampaio_barueri,Linha CO4 - Teodoro Sampaio - Barueri,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase V - até Barueri,,proposta,,0,4.716966982291139,dados,São Paulo
linha_cse1_caninde_largrimas,Linha CSE1 - Canindé - Lárgrimas,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Trecho entre Canindé - Lágrimas ❸,,proposta,3.0,0,13.53061459429214,dados,São Paulo
linha_cse1_caninde_largrimas,Linha CSE1 - Canindé - Lárgrimas,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Extensão para Santo André ❸,,proposta,3.0,0,6.969050995909976,dados,São Paulo
linha_cso1_helio_peregrino_ate_valo_velho,Linha CSO1 -  Hélio Peregrino até Valo Velho,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Trecho entre Hélio Peregrino - Carlos Lacerda ❹,,proposta,4.0,0,11.51613373846683,dados,São Paulo
linha_cso1_helio_peregrino_ate_valo_velho,Linha CSO1 -  Hélio Peregrino até Valo Velho,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Trecho entre Carlos Larcerda e Valo Velho ❷,,proposta,2.0,0,12.63506429863579,dados,São Paulo
linha_cso1_helio_peregrino_ate_valo_velho,Linha CSO1 -  Hélio Peregrino até Valo Velho,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Extensão até Anhangabaú ❹,,proposta,4.0,0,6.958273503836453,dados,São Paulo
linha_lo1_cid_kemel_jaguare,Linha LO1 - Cid. Kemel - Jaguaré,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Trecho entre Imperador- Tiradentes ❹,,proposta,4.0,0,19.48833174171696,dados,São Paulo
linha_lo1_cid_kemel_jaguare,Linha LO1 - Cid. Kemel - Jaguaré,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Trecho entre Tiradentes - Jaguaré ❹,,proposta,4.0,0,11.77719722499969,dados,São Paulo
linha_lo1_cid_kemel_jaguare,Linha LO1 - Cid. Kemel - Jaguaré,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Trecho entre Imperador- Cidade Kemel e Ramais ❷,Etapa I - Ramal até Guianazes,proposta,2.0,6,5.596100937538389,dados,São Paulo
linha_lo1_cid_kemel_jaguare,Linha LO1 - Cid. Kemel - Jaguaré,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Trecho entre Imperador- Cidade Kemel e Ramais ❷,,proposta,2.0,0,16.67920589421303,dados,São Paulo
linha_nel1_itaim_paulista_sao_mateus,Linha NEL1 - Itaim Paulista - São Mateus,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Extensão até Cidade Tiradentes ❸,,proposta,3.0,0,10.01424623900209,dados,São Paulo
linha_nel1_itaim_paulista_sao_mateus,Linha NEL1 - Itaim Paulista - São Mateus,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Extensão até Guaianases ❸,,proposta,3.0,0,5.087073197827416,dados,São Paulo
linha_nel1_itaim_paulista_sao_mateus,Linha NEL1 - Itaim Paulista - São Mateus,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Extensão até Itaim Paulista ❸,,proposta,3.0,0,7.29543284626507,dados,São Paulo
linha_nl1_jd_japao_sertanistas,Linha NL1 - Jd. Japão - Sertanistas,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Trecho entre  Penha - São Mateus ❸,,proposta,3.0,0,18.13395157995071,dados,São Paulo
linha_nl1_jd_japao_sertanistas,Linha NL1 - Jd. Japão - Sertanistas,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II -  Trecho entre Jd. Japão - Penha  ❸,,proposta,3.0,0,5.984945350497732,dados,São Paulo
linha_one1_oscar_freire_santana,Linha ONE1 - Oscar Freire - Santana,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Trecho entre Oscar Freire - Santana,,proposta,,0,22.9548042848927,dados,São Paulo
linha_one1_oscar_freire_santana,Linha ONE1 - Oscar Freire - Santana,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Extensão para Dutra,,proposta,,0,8.481783084083368,dados,São Paulo
linha_one1_oscar_freire_santana,Linha ONE1 - Oscar Freire - Santana,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Extensão para Bonsucesso,Etapa I - Dutra - CECAP,proposta,,6,8.676837266396562,dados,São Paulo
linha_one1_oscar_freire_santana,Linha ONE1 - Oscar Freire - Santana,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase III - Extensão para Bonsucesso,Etapa II - CECAP - Bonsucesso,proposta,,6,11.1320183354508,dados,São Paulo
nan,,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Extensão para Jardim Peri,,proposta,,0,2.367294556740968,dados,São Paulo
nan,,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Linha CO1 - Troncal Central,,proposta,4.0,0,8.410115872383747,dados,São Paulo
nan,,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase I - Linha ONO1 - City Jaraguá- Santa Maria,,proposta,,0,10.80052511793835,dados,São Paulo
nan,,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Linha CO2 - Ramal Anhangabaú Sul,,proposta,2.0,0,4.16630085171896,dados,São Paulo
nan,,Sistema Metropolitano,Propostas - Subsistema terciário,Propostas - Subsistema terciário,Fase II - Linha ONO2 - Lapa Até Cachoerinha,,proposta,,0,6.538573898030553,dados,São Paulo
linha_09_esmeralda,Linha 09 - Esmeralda,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Aumento de vias em trecho da linha,,proposta,2.0,0,28.07301367218346,dados,São Paulo
linha_09_esmeralda,Linha 09 - Esmeralda,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase I - Extensão para Carapicuíba,,proposta,,0,6.261655319264312,dados,São Paulo
linha_09_esmeralda,Linha 09 - Esmeralda,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase II - Extensão para Alphaville,,proposta,,0,3.834707616314204,dados,São Paulo
linha_09_esmeralda,Linha 09 - Esmeralda,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase III - Extensão para Santana de Parnaíba,,proposta,,0,4.710284021798207,dados,São Paulo
linha_13_jade,Linha 13 - Jade,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Extensão Sul,,proposta,,0,13.86623795158944,dados,São Paulo
linha_ne1_pirituba_santana_de_parnaiba,Linha NE1 - Pirituba - Santana de Parnaíba,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,,,proposta,,0,19.12374823242581,dados,São Paulo
linha_neno1_taboao_carapicuiba,Linha NENO1 - Taboão - Carapicuíba,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,,,proposta,,0,45.98402599630841,dados,São Paulo
linha_nese1_santo_andre_aruja,Linha NESE1 - Santo André - Arujá,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase I - Trecho entre Santo André - Manoel Feio,,proposta,3.0,0,39.55563297330692,dados,São Paulo
linha_nese1_santo_andre_aruja,Linha NESE1 - Santo André - Arujá,Sistema Regional,Subsistema Suburbano,Subsistema Suburbano,Fase II - Extensão para Arujá,,proposta,3.0,0,14.93815501569253,dados,São Paulo
